Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage_kmpl,Engine_CC,Power_bhp,Seats,Price_INR,Type of Car,Car Model,price rate,Car_Age,Avg_KM_Per_Year
Nissan Micra XL,Chennai,2013,30000.0,Petrol,Manual,First,18.44,1198,75.0,5,325000.0,Nissan,Micra,Economy,6,5000.0
Honda City 1.5 V MT,Hyderabad,2010,27800.0,Petrol,Manual,First,17.0,1497,118.0,5,500000.0,Honda,City,Mid-range,9,3088.8888888888887
Toyota Etios VX,Coimbatore,2016,33415.0,Petrol,Manual,First,16.78,1496,88.73,5,658000.0,Toyota,Etios,Mid-range,3,11138.333333333334
BMW 3 Series 320d Luxury Line,Mumbai,2013,38000.0,Diesel,Automatic,First,18.88,1995,184.0,5,1950000.0,BMW,3,Luxury,6,6333.333333333333
Honda Jazz 1.2 SV i VTEC,Kochi,2017,41981.0,Petrol,Manual,First,18.7,1199,88.7,5,614000.0,Honda,Jazz,Mid-range,2,20990.5
Maruti Dzire VDI,Jaipur,2013,77084.0,Diesel,Manual,First,28.4,1248,73.75,5,495000.0,Maruti,Dzire,Economy,6,12847.333333333334
Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,71803.0,Diesel,Manual,First,20.5,1598,103.5,5,575000.0,Skoda,Rapid,Mid-range,6,11967.166666666666
Mahindra XUV500 W6 2WD,Kolkata,2013,73314.0,Diesel,Manual,First,15.1,2179,140.0,7,660000.0,Mahindra,XUV500,Mid-range,6,12219.0
Hyundai Grand i10 AT Asta,Coimbatore,2015,69053.0,Petrol,Automatic,First,18.9,1197,82.0,5,572000.0,Hyundai,Grand,Mid-range,4,17263.25
Honda City 1.5 V MT,Delhi,2009,79782.0,Petrol,Manual,Second,17.0,1497,118.0,5,260000.0,Honda,City,Economy,10,7978.2
Toyota Innova 2.5 GX 7 STR,Hyderabad,2010,250000.0,Diesel,Manual,Second,12.8,2494,102.0,7,650000.0,Toyota,Innova,Mid-range,9,27777.777777777777
Mahindra XUV500 W8 2WD,Pune,2011,90000.0,Diesel,Manual,Second,15.1,2179,140.0,7,610000.0,Mahindra,XUV500,Mid-range,8,11250.0
Maruti Swift Dzire VDi,Hyderabad,2010,130000.0,Diesel,Manual,First,19.3,1248,73.9,5,385000.0,Maruti,Swift,Economy,9,14444.444444444445
Volkswagen Vento Petrol Highline,Pune,2013,65000.0,Petrol,Manual,Second,15.04,1598,103.6,5,450000.0,Volkswagen,Vento,Economy,6,10833.333333333334
Toyota Etios GD,Coimbatore,2013,46496.0,Diesel,Manual,First,23.59,1364,84.62,5,530000.0,Toyota,Etios,Mid-range,6,7749.333333333333
Audi A4 2.0 TDI,Bangalore,2013,76000.0,Diesel,Automatic,Second,16.55,1968,147.51,5,1825000.0,Audi,A4,Luxury,6,12666.666666666666
Maruti Ertiga LXI,Ahmedabad,2012,28002.0,Petrol,Manual,First,16.02,1373,93.7,7,575000.0,Maruti,Ertiga,Mid-range,7,4000.285714285714
Toyota Corolla Altis 1.8 G CNG,Mumbai,2010,63000.0,CNG,Manual,Second,21.79,1798,138.0,5,335000.0,Toyota,Corolla,Economy,9,7000.0
Maruti 800 AC,Jaipur,2010,70000.0,Petrol,Manual,Second,16.1,796,37.0,4,90000.0,Maruti,800,Economy,9,7777.777777777777
Honda City 1.5 V MT,Hyderabad,2011,66276.0,Petrol,Manual,First,17.0,1497,118.0,5,550000.0,Honda,City,Mid-range,8,8284.5
Maruti Swift Dzire VXI,Kolkata,2014,45000.0,Petrol,Manual,First,19.1,1197,85.8,5,399000.0,Maruti,Swift,Economy,5,9000.0
Toyota Camry Hybrid,Delhi,2014,67000.0,Petrol,Automatic,First,19.16,2494,158.2,5,1875000.0,Toyota,Camry,Luxury,5,13400.0
Hyundai Grand i10 CRDi Sportz,Kolkata,2014,43068.0,Diesel,Manual,First,24.0,1120,70.0,5,350000.0,Hyundai,Grand,Economy,5,8613.6
Toyota Innova Crysta 2.8 GX AT 8S,Chennai,2016,40000.0,Diesel,Automatic,First,11.36,2755,171.5,8,1645000.0,Toyota,Innova,Luxury,3,13333.333333333334
Hyundai i10 Magna,Coimbatore,2011,50436.0,Petrol,Manual,First,20.36,1197,78.9,5,365000.0,Hyundai,i10,Economy,8,6304.5
Hyundai Grand i10 AT Asta,Bangalore,2014,21000.0,Petrol,Automatic,First,18.9,1197,82.0,5,540000.0,Hyundai,Grand,Mid-range,5,4200.0
Maruti Baleno Alpha Diesel,Mumbai,2018,2000.0,Diesel,Manual,First,27.39,1248,74.0,5,869999.9999999999,Maruti,Baleno,Mid-range,1,2000.0
Skoda Superb Style 1.8 TSI AT,Mumbai,2016,14500.0,Petrol,Automatic,First,14.67,1798,177.46,5,2075000.0,Skoda,Superb,Ultra-Luxury,3,4833.333333333333
Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,2010,68782.0,Diesel,Automatic,First,14.84,2143,170.0,5,1250000.0,Mercedes-Benz,New,Luxury,9,7642.444444444444
Maruti Ritz VDi,Kolkata,2011,35888.0,Diesel,Manual,First,21.1,1248,73.9,5,189000.0,Maruti,Ritz,Economy,8,4486.0
Maruti Swift Dzire Tour LDI,Kolkata,2015,168205.0,Diesel,Manual,First,23.4,1248,74.0,5,400000.0,Maruti,Swift,Economy,4,42051.25
Honda Civic 2010-2013 1.8 V MT,Mumbai,2012,47000.0,Petrol,Manual,First,14.8,1799,130.2,5,395000.0,Honda,Civic,Economy,7,6714.285714285715
Maruti Ertiga SHVS VDI,Hyderabad,2015,93700.0,Diesel,Manual,First,24.52,1248,88.5,7,785000.0,Maruti,Ertiga,Mid-range,4,23425.0
Hyundai Elantra CRDi SX,Kolkata,2014,45000.0,Diesel,Manual,First,22.7,1582,126.24,5,700000.0,Hyundai,Elantra,Mid-range,5,9000.0
Toyota Fortuner 4x2 AT,Hyderabad,2016,55547.0,Diesel,Automatic,First,12.55,2982,168.5,7,2499000.0,Toyota,Fortuner,Ultra-Luxury,3,18515.666666666668
Volkswagen Polo GT TSI,Delhi,2013,69000.0,Petrol,Automatic,First,17.21,1197,103.6,5,450000.0,Volkswagen,Polo,Economy,6,11500.0
Skoda Octavia Classic 1.9 TDI MT,Pune,2005,88000.0,Diesel,Manual,Third,18.7,1896,66.0,5,125000.0,Skoda,Octavia,Economy,14,6285.714285714285
Volkswagen Polo 1.5 TDI Trendline,Delhi,2014,32400.0,Diesel,Manual,First,20.14,1498,88.8,5,395000.0,Volkswagen,Polo,Economy,5,6480.0
Hyundai Santro Xing GL Plus,Pune,2012,79000.0,Petrol,Manual,Second,17.92,1086,62.1,5,160000.0,Hyundai,Santro,Economy,7,11285.714285714286
Hyundai Accent GLE,Hyderabad,2004,110000.0,Petrol,Manual,First,13.2,1495,94.0,5,60000.0,Hyundai,Accent,Economy,15,7333.333333333333
Hyundai EON D Lite Plus,Coimbatore,2014,45407.0,Petrol,Manual,Second,21.1,814,55.2,5,339000.0,Hyundai,EON,Economy,5,9081.4
Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2011,136490.0,Diesel,Manual,First,12.8,2494,102.0,7,980000.0000000001,Toyota,Innova,Mid-range,8,17061.25
Maruti Ignis 1.3 Zeta,Mumbai,2017,19000.0,Diesel,Manual,First,26.8,1248,74.0,5,591000.0,Maruti,Ignis,Mid-range,2,9500.0
Maruti Ciaz Alpha,Mumbai,2017,19416.0,Petrol,Manual,First,21.56,1462,103.25,5,825000.0,Maruti,Ciaz,Mid-range,2,9708.0
Maruti Swift Dzire VXi,Mumbai,2012,15500.0,Petrol,Manual,First,17.5,1298,85.8,5,375000.0,Maruti,Swift,Economy,7,2214.285714285714
Honda City i VTEC CVT VX,Hyderabad,2017,12538.0,Petrol,Automatic,First,18.0,1497,117.3,5,1250000.0,Honda,City,Luxury,2,6269.0
Maruti Swift VDI BSIV W ABS,Bangalore,2015,62588.0,Diesel,Manual,First,17.8,1248,84.73333333333333,5,595000.0,Maruti,Swift,Mid-range,4,15647.0
Honda Brio S MT,Delhi,2015,44328.0,Petrol,Manual,First,19.4,1198,86.8,5,380000.0,Honda,Brio,Economy,4,11082.0
Toyota Etios Liva GD,Delhi,2014,63000.0,Diesel,Manual,First,23.59,1364,67.04,5,434999.99999999994,Toyota,Etios,Economy,5,12600.0
Volvo XC60 D5,Hyderabad,2015,100000.0,Diesel,Automatic,First,13.5,2400,215.0,5,3250000.0,Volvo,XC60,Ultra-Luxury,4,25000.0
Tata Indigo CS eGVX,Kolkata,2015,103000.0,Petrol,Manual,First,15.64,1193,64.08,5,300000.0,Tata,Indigo,Economy,4,25750.0
Toyota Innova Crysta 2.8 ZX AT,Pune,2016,50296.0,Diesel,Automatic,Second,11.36,2755,171.5,7,1900000.0,Toyota,Innova,Luxury,3,16765.333333333332
Volkswagen Vento Diesel Highline,Pune,2013,95500.0,Diesel,Manual,First,20.54,1598,103.6,5,500000.0,Volkswagen,Vento,Mid-range,6,15916.666666666666
Ford Ecosport 1.5 DV5 MT Titanium,Pune,2014,72100.0,Diesel,Manual,First,22.7,1498,89.84,5,545000.0,Ford,Ecosport,Mid-range,5,14420.0
Maruti Wagon R VXI,Mumbai,2010,19119.0,Petrol,Manual,First,18.9,998,67.1,5,270000.0,Maruti,Wagon,Economy,9,2124.3333333333335
Mercedes-Benz S-Class 320 L,Mumbai,2006,30000.0,Petrol,Manual,First,13.0,2987,210.0,5,1075000.0,Mercedes-Benz,S-Class,Luxury,13,2307.6923076923076
Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,75600.0,Diesel,Manual,First,20.14,1498,88.8,5,580000.0,Volkswagen,Polo,Mid-range,4,18900.0
Tata Indica GLS BS IV,Pune,2007,137000.0,Petrol,Manual,Second,15.3,1193,65.3,5,95000.0,Tata,Indica,Economy,12,11416.666666666666
Maruti 800 Std BSIII,Jaipur,2002,53500.0,Petrol,Manual,Second,16.1,796,37.0,4,63000.0,Maruti,800,Economy,17,3147.0588235294117
Jeep Compass 2.0 Longitude,Kochi,2018,26101.0,Diesel,Manual,First,17.1,1956,170.0,5,1755000.0,Jeep,Compass,Luxury,1,26101.0
Maruti Alto K10 LXI Optional,Pune,2016,7000.0,Petrol,Manual,First,24.07,998,67.1,5,300000.0,Maruti,Alto,Economy,3,2333.3333333333335
Skoda Octavia Elegance 2.0 TDI AT,Bangalore,2013,50000.0,Diesel,Automatic,First,19.3,1968,141.0,5,1500000.0,Skoda,Octavia,Luxury,6,8333.333333333334
Maruti Swift Dzire VDI Optional,Hyderabad,2016,30000.0,Diesel,Manual,First,26.59,1248,74.0,5,600000.0,Maruti,Swift,Mid-range,3,10000.0
Maruti Ciaz VDi Plus SHVS,Mumbai,2016,38151.0,Diesel,Manual,First,28.09,1248,88.5,5,765000.0,Maruti,Ciaz,Mid-range,3,12717.0
Mercedes-Benz New C-Class C 220 CDI CLASSIC,Jaipur,2009,116000.0,Diesel,Manual,Second,15.8,2148,170.0,5,850000.0,Mercedes-Benz,New,Mid-range,10,11600.0
Ford Figo Diesel ZXI,Kolkata,2013,22000.0,Diesel,Manual,First,20.0,1399,68.0,5,225000.0,Ford,Figo,Economy,6,3666.6666666666665
Toyota Corolla Altis VL,Delhi,2010,60000.0,Petrol,Automatic,Second,14.53,1798,138.1,5,465000.00000000006,Toyota,Corolla,Economy,9,6666.666666666667
Maruti SX4 S Cross DDiS 320 Zeta,Mumbai,2016,38000.0,Diesel,Manual,First,22.7,1598,118.0,5,785000.0,Maruti,SX4,Mid-range,3,12666.666666666666
Ford Figo Petrol ZXI,Coimbatore,2011,51928.0,Petrol,Manual,First,15.6,1196,70.0,5,346000.0,Ford,Figo,Economy,8,6491.0
Honda Jazz Exclusive CVT,Mumbai,2018,3000.0,Petrol,Automatic,First,19.0,1199,88.7,5,825000.0,Honda,Jazz,Mid-range,1,3000.0
Maruti Zen LXi - BS III,Pune,2006,67196.0,Petrol,Manual,First,17.3,993,60.0,5,125000.0,Maruti,Zen,Economy,13,5168.923076923077
Toyota Fortuner 3.0 Diesel,Bangalore,2012,100000.0,Diesel,Manual,Third,11.5,2982,171.0,7,1600000.0,Toyota,Fortuner,Luxury,7,14285.714285714286
Maruti Ciaz ZDi Plus,Jaipur,2015,65218.0,Diesel,Manual,First,26.21,1248,88.5,5,740000.0,Maruti,Ciaz,Mid-range,4,16304.5
Renault KWID RXT,Kochi,2016,53886.0,Petrol,Manual,First,25.17,799,53.3,5,307000.0,Renault,KWID,Economy,3,17962.0
Hyundai i10 Magna AT,Coimbatore,2011,50058.0,Petrol,Automatic,First,19.2,1197,80.0,5,384000.0,Hyundai,i10,Economy,8,6257.25
Maruti Celerio ZXI AT Optional,Pune,2016,64000.0,Petrol,Automatic,First,23.1,998,67.04,5,420000.0,Maruti,Celerio,Economy,3,21333.333333333332
Hyundai Creta 1.4 E Plus Diesel,Kochi,2018,41641.0,Diesel,Manual,First,21.38,1396,88.7,5,1082000.0,Hyundai,Creta,Luxury,1,41641.0
Honda Jazz 1.5 SV i DTEC,Hyderabad,2016,44345.0,Diesel,Manual,First,27.3,1498,98.6,5,610000.0,Honda,Jazz,Mid-range,3,14781.666666666666
Honda City 1.5 S MT,Kolkata,2011,45501.0,Petrol,Manual,First,17.0,1497,118.0,5,310000.0,Honda,City,Economy,8,5687.625
Mitsubishi Lancer 1.5 SFXi,Chennai,2001,104000.0,Petrol,Manual,Third,13.7,1468,85.8,5,100000.0,Mitsubishi,Lancer,Economy,18,5777.777777777777
Nissan Sunny XE P,Coimbatore,2012,50297.0,Petrol,Manual,First,16.95,1498,97.6,5,469000.00000000006,Nissan,Sunny,Economy,7,7185.285714285715
Honda Accord 2.4 AT,Mumbai,2011,87000.0,Petrol,Automatic,First,11.7,2354,177.6,5,540000.0,Honda,Accord,Mid-range,8,10875.0
Mahindra XUV500 W8 2WD,Mumbai,2016,120000.0,Diesel,Manual,First,15.1,2179,140.0,7,1200000.0,Mahindra,XUV500,Luxury,3,40000.0
Hyundai i20 1.2 Magna Executive,Mumbai,2018,17000.0,Petrol,Manual,First,18.6,1197,81.83,5,650000.0,Hyundai,i20,Mid-range,1,17000.0
Nissan Micra Diesel XL,Chennai,2014,100000.0,Diesel,Manual,First,23.08,1461,63.1,5,300000.0,Nissan,Micra,Economy,5,20000.0
Maruti Ciaz AT ZXi,Kochi,2015,50979.0,Petrol,Automatic,First,19.12,1373,91.1,5,690000.0,Maruti,Ciaz,Mid-range,4,12744.75
Volkswagen Vento Diesel Trendline,Chennai,2011,41000.0,Diesel,Manual,First,20.54,1598,103.6,5,400000.0,Volkswagen,Vento,Economy,8,5125.0
Hyundai i20 Asta,Chennai,2011,24000.0,Petrol,Manual,First,17.0,1197,80.0,5,425000.0,Hyundai,i20,Economy,8,3000.0
Toyota Corolla Altis G,Hyderabad,2008,44738.0,Petrol,Manual,First,14.53,1798,138.1,5,509999.99999999994,Toyota,Corolla,Mid-range,11,4067.090909090909
Honda City i DTEC VX,Kolkata,2014,37298.0,Diesel,Manual,First,25.1,1498,98.6,5,490000.00000000006,Honda,City,Economy,5,7459.6
Maruti Swift VXI BSIV,Pune,2014,42000.0,Petrol,Manual,Second,20.4,1197,81.8,5,360000.0,Maruti,Swift,Economy,5,8400.0
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,Pune,2016,45000.0,Diesel,Automatic,First,14.21,2143,203.0,5,3400000.0,Mercedes-Benz,E-Class,Ultra-Luxury,3,15000.0
Toyota Innova 2.5 G (Diesel) 7 Seater,Mumbai,2015,102000.0,Diesel,Manual,First,12.99,2494,100.6,7,825000.0,Toyota,Innova,Mid-range,4,25500.0
Maruti Swift Lxi BSIII,Pune,2011,70000.0,Petrol,Manual,First,16.1,1298,88.2,5,130000.0,Maruti,Swift,Economy,8,8750.0
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,27467.0,Diesel,Automatic,First,19.27,2143,167.62,5,3904999.9999999995,Mercedes-Benz,New,Ultra-Luxury,1,27467.0
Hyundai Grand i10 Asta,Kolkata,2015,15305.0,Petrol,Manual,First,18.9,1197,82.0,5,375000.0,Hyundai,Grand,Economy,4,3826.25
Maruti Wagon R LXI BS IV,Mumbai,2010,70000.0,Petrol,Manual,First,18.9,998,67.1,5,210000.0,Maruti,Wagon,Economy,9,7777.777777777777
Ford EcoSport 1.5 TDCi Titanium,Hyderabad,2016,36778.0,Diesel,Manual,First,22.77,1498,98.59,5,880000.0000000001,Ford,EcoSport,Mid-range,3,12259.333333333334
Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2015,25845.0,Petrol,Manual,First,16.47,1198,74.0,5,584000.0,Volkswagen,Polo,Mid-range,4,6461.25
Hyundai Verna 1.6 VTVT AT SX,Kochi,2018,33858.0,Petrol,Automatic,First,17.01,1591,121.3,5,902999.9999999999,Hyundai,Verna,Mid-range,1,33858.0
Renault KWID AMT RXL,Ahmedabad,2017,12000.0,Petrol,Automatic,Second,24.04,999,67.0,5,325000.0,Renault,KWID,Economy,2,6000.0
Honda Brio S Option AT,Coimbatore,2013,33709.0,Petrol,Automatic,First,16.5,1198,86.8,5,490000.00000000006,Honda,Brio,Economy,6,5618.166666666667
Ford Figo Aspire 1.2 Ti-VCT Titanium,Kochi,2018,32709.0,Petrol,Manual,First,18.16,1196,86.8,5,646000.0,Ford,Figo,Mid-range,1,32709.0
Toyota Fortuner 3.0 Diesel,Bangalore,2014,72000.0,Diesel,Manual,Second,11.5,2982,171.0,7,1850000.0,Toyota,Fortuner,Luxury,5,14400.0
Tata Indigo eCS eLX BS IV,Ahmedabad,2013,31000.0,Diesel,Manual,First,25.0,1396,69.01,5,270000.0,Tata,Indigo,Economy,6,5166.666666666667
Ford Figo 2015-2019 1.5D Ambiente MT,Chennai,2016,70000.0,Diesel,Manual,First,25.83,1498,99.0,5,459999.99999999994,Ford,Figo,Economy,3,23333.333333333332
Maruti Swift Dzire VDI,Jaipur,2014,61000.0,Diesel,Manual,First,23.4,1248,74.0,5,535000.0,Maruti,Swift,Mid-range,5,12200.0
Nissan Micra Diesel XV Primo,Pune,2011,72000.0,Diesel,Manual,First,23.08,1461,63.1,5,229999.99999999997,Nissan,Micra,Economy,8,9000.0
Skoda Octavia Style Plus 2.0 TDI AT,Delhi,2016,49000.0,Diesel,Automatic,First,19.3,1968,141.0,5,1545000.0,Skoda,Octavia,Luxury,3,16333.333333333334
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Hyderabad,2014,42939.0,Diesel,Automatic,First,16.96,1968,138.03,5,1249000.0,Volkswagen,Jetta,Luxury,5,8587.8
Audi Q7 35 TDI Quattro Technology,Coimbatore,2016,32545.0,Diesel,Automatic,First,12.07,2967,241.4,7,4876000.0,Audi,Q7,Ultra-Luxury,3,10848.333333333334
Hyundai i20 1.2 Sportz,Pune,2011,54000.0,Petrol,Manual,First,17.0,1197,80.0,5,320000.0,Hyundai,i20,Economy,8,6750.0
BMW 3 Series 320d Corporate Edition,Delhi,2012,76000.0,Diesel,Automatic,First,16.07,1995,181.0,4,875000.0,BMW,3,Mid-range,7,10857.142857142857
Hyundai i20 Active 1.4 SX Dual Tone,Kolkata,2015,27000.0,Diesel,Manual,First,21.19,1396,88.73,5,599000.0,Hyundai,i20,Mid-range,4,6750.0
Mahindra Scorpio 2.6 DX,Chennai,2005,120000.0,Diesel,Manual,Second,12.7,2609,116.6,8,290000.0,Mahindra,Scorpio,Economy,14,8571.42857142857
Audi A4 3.2 FSI Tiptronic Quattro,Hyderabad,2012,125000.0,Petrol,Automatic,First,10.5,3197,197.20000000000002,4,1800000.0,Audi,A4,Luxury,7,17857.14285714286
Ford Figo Diesel EXI,Kolkata,2011,37000.0,Diesel,Manual,First,20.0,1399,68.05,5,180000.0,Ford,Figo,Economy,8,4625.0
Honda Accord 2.4 Inspire M/T,Mumbai,2012,42000.0,Petrol,Manual,First,9.8,2354,180.0,5,625000.0,Honda,Accord,Mid-range,7,6000.0
Hyundai i20 Sportz 1.4 CRDi,Bangalore,2013,60000.0,Diesel,Manual,First,21.9,1396,88.76,5,545000.0,Hyundai,i20,Mid-range,6,10000.0
Jaguar XF 2.2 Litre Luxury,Mumbai,2018,3000.0,Diesel,Automatic,First,16.36,2179,187.7,5,5250000.0,Jaguar,XF,Ultra-Luxury,1,3000.0
Hyundai Verna 1.6 SX VTVT (O) AT,Mumbai,2013,44000.0,Petrol,Automatic,First,17.1,1591,121.4,5,560000.0,Hyundai,Verna,Mid-range,6,7333.333333333333
Honda City i VTEC VX Option,Kolkata,2014,37000.0,Petrol,Manual,First,17.4,1497,117.3,5,645000.0,Honda,City,Mid-range,5,7400.0
Hyundai i20 Asta Optional with Sunroof 1.2,Mumbai,2012,50000.0,Petrol,Manual,First,18.5,1197,82.85,5,370000.0,Hyundai,i20,Economy,7,7142.857142857143
Honda Brio S MT,Chennai,2013,58581.0,Petrol,Manual,First,19.4,1198,86.8,5,349000.0,Honda,Brio,Economy,6,9763.5
Hyundai i20 Sportz 1.4 CRDi,Kolkata,2013,25500.0,Diesel,Manual,First,21.9,1396,88.76,5,355000.0,Hyundai,i20,Economy,6,4250.0
Maruti Grand Vitara 2.4 MT,Mumbai,2017,25000.0,Petrol,Manual,First,10.4,2393,163.5,5,900000.0,Maruti,Grand,Mid-range,2,12500.0
Maruti A-Star Vxi,Hyderabad,2011,53766.0,Petrol,Manual,First,19.0,998,66.1,5,270000.0,Maruti,A-Star,Economy,8,6720.75
Fiat Punto 1.3 Emotion,Pune,2011,45271.0,Diesel,Manual,First,20.3,1130,75.95333333333333,5,260000.0,Fiat,Punto,Economy,8,5658.875
Maruti Alto LXi,Chennai,2006,68000.0,Petrol,Manual,First,19.7,796,46.3,5,150000.0,Maruti,Alto,Economy,13,5230.7692307692305
Mahindra XUV500 W10 2WD,Jaipur,2017,40000.0,Diesel,Manual,First,16.0,2179,140.0,7,1590000.0,Mahindra,XUV500,Luxury,2,20000.0
Maruti Swift RS VDI,Hyderabad,2013,73212.0,Diesel,Manual,First,22.9,1248,74.0,5,520000.0,Maruti,Swift,Mid-range,6,12202.0
BMW X1 sDrive20d,Mumbai,2014,69000.0,Diesel,Automatic,First,17.05,1995,184.0,5,1625000.0,BMW,X1,Luxury,5,13800.0
Volkswagen Passat 2.0 PD DSG,Mumbai,2007,61932.0,Diesel,Automatic,Second,14.3,1968,140.0,5,331000.0,Volkswagen,Passat,Economy,12,5161.0
BMW X3 xDrive20d,Bangalore,2012,52000.0,Diesel,Automatic,First,16.09,1995,184.0,5,2400000.0,BMW,X3,Ultra-Luxury,7,7428.571428571428
Maruti Ritz VXi,Kolkata,2011,150000.0,Petrol,Manual,First,18.5,1197,85.8,5,250000.0,Maruti,Ritz,Economy,8,18750.0
Hyundai i20 Sportz 1.4 CRDi,Jaipur,2013,70933.0,Diesel,Manual,Second,21.9,1396,88.76,5,390000.0,Hyundai,i20,Economy,6,11822.166666666666
Maruti Swift VDI BSIV,Kolkata,2013,115195.0,Diesel,Manual,First,25.2,1248,74.0,5,385000.0,Maruti,Swift,Economy,6,19199.166666666668
Mercedes-Benz New C-Class 200 Kompressor,Delhi,2011,62148.0,Petrol,Manual,First,11.7,1796,178.0,5,880000.0000000001,Mercedes-Benz,New,Mid-range,8,7768.5
Toyota Corolla Altis 1.8 GL,Chennai,2009,32000.0,Petrol,Manual,Second,14.28,1798,138.03,5,495000.0,Toyota,Corolla,Economy,10,3200.0
Hyundai Verna 1.6 SX CRDi (O),Kolkata,2014,58000.0,Diesel,Manual,First,22.32,1582,126.32,5,575000.0,Hyundai,Verna,Mid-range,5,11600.0
Renault Duster 110PS Diesel RxZ,Kochi,2014,68598.0,Diesel,Manual,First,19.01,1461,108.45,5,617000.0,Renault,Duster,Mid-range,5,13719.6
Maruti Swift Ldi BSIII,Chennai,2010,84072.0,Diesel,Manual,First,17.8,1248,75.0,5,345000.0,Maruti,Swift,Economy,9,9341.333333333334
Maruti Alto K10 VXI,Jaipur,2016,51264.0,Petrol,Manual,First,24.07,998,67.1,5,320000.0,Maruti,Alto,Economy,3,17088.0
Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2017,21363.0,Petrol,Automatic,First,13.0,1591,121.3,5,1349000.0,Hyundai,Creta,Luxury,2,10681.5
Mercedes-Benz CLA 200 CGI Sport,Delhi,2016,40000.0,Petrol,Automatic,First,15.04,1991,183.0,5,2450000.0,Mercedes-Benz,CLA,Ultra-Luxury,3,13333.333333333334
Honda CR-V 2.4 4WD AT,Kolkata,2015,35000.0,Petrol,Automatic,First,10.1,2354,152.0,5,1470000.0,Honda,CR-V,Luxury,4,8750.0
Ford Ecosport 1.5 DV5 MT Trend,Hyderabad,2014,55000.0,Diesel,Manual,First,22.7,1498,89.84,5,600000.0,Ford,Ecosport,Mid-range,5,11000.0
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Coimbatore,2016,43252.0,Diesel,Automatic,First,13.0,2143,204.0,5,3418000.0,Mercedes-Benz,E-Class,Ultra-Luxury,3,14417.333333333334
Hyundai Grand i10 CRDi Magna,Delhi,2014,42000.0,Diesel,Manual,First,24.0,1120,70.0,5,350000.0,Hyundai,Grand,Economy,5,8400.0
Ford Fiesta 1.4 Duratec ZXI,Hyderabad,2006,69000.0,Petrol,Manual,First,16.6,1388,68.0,5,215000.0,Ford,Fiesta,Economy,13,5307.692307692308
Hyundai Creta 1.6 SX Automatic Diesel,Kolkata,2018,14000.0,Diesel,Automatic,First,17.6,1582,126.2,5,1125000.0,Hyundai,Creta,Luxury,1,14000.0
Maruti A-Star Lxi,Delhi,2010,70000.0,Petrol,Manual,First,19.0,998,66.1,5,200000.0,Maruti,A-Star,Economy,9,7777.777777777777
Maruti Ritz LDi,Kochi,2015,35314.0,Diesel,Manual,First,23.2,1248,73.94,5,426999.99999999994,Maruti,Ritz,Economy,4,8828.5
Honda City i VTEC SV,Kochi,2017,38691.0,Petrol,Manual,First,17.8,1497,117.3,5,768000.0,Honda,City,Mid-range,2,19345.5
Toyota Innova 2.5 GX (Diesel) 7 Seater,Coimbatore,2017,72717.0,Diesel,Manual,First,12.99,2494,100.6,7,1452000.0,Toyota,Innova,Luxury,2,36358.5
Mercedes-Benz R-Class R350 4Matic Long,Mumbai,2011,82000.0,Petrol,Automatic,Second,11.8,3498,272.0,7,1685000.0000000002,Mercedes-Benz,R-Class,Luxury,8,10250.0
Skoda Rapid 1.5 TDI Elegance,Mumbai,2015,44000.0,Diesel,Manual,First,21.14,1498,103.52,5,575000.0,Skoda,Rapid,Mid-range,4,11000.0
Ford Ecosport 1.5 Ti VCT MT Titanium,Mumbai,2017,27000.0,Petrol,Manual,First,15.8,1499,110.0,5,830000.0000000001,Ford,Ecosport,Mid-range,2,13500.0
Maruti Celerio VXI AT,Chennai,2014,18500.0,Petrol,Automatic,First,23.1,998,67.04,5,395000.0,Maruti,Celerio,Economy,5,3700.0
Volkswagen Vento Petrol Highline,Mumbai,2014,45000.0,Petrol,Manual,First,15.04,1598,103.6,5,480000.0,Volkswagen,Vento,Economy,5,9000.0
Volvo XC60 D5,Ahmedabad,2011,173000.0,Diesel,Automatic,First,13.5,2400,215.0,5,1200000.0,Volvo,XC60,Luxury,8,21625.0
Toyota Etios Cross 1.4 GD,Ahmedabad,2017,42000.0,Diesel,Manual,First,23.59,1364,67.04,5,625000.0,Toyota,Etios,Mid-range,2,21000.0
Tata Indica Vista TDI LX,Jaipur,2012,90000.0,Diesel,Manual,First,19.4,1405,70.0,5,250000.0,Tata,Indica,Economy,7,12857.142857142857
Honda City i VTEC CVT VX,Pune,2014,82329.0,Petrol,Automatic,First,18.0,1497,117.3,5,750000.0,Honda,City,Mid-range,5,16465.8
